match_id,tournament,year,draw,round,player1,player2,platform,video_id,watch_url,title,channel,channel_id,duration_seconds,view_count,availability,source_collections,research_confidence,is_official_channel,is_explicit_full_match,match_score,minimum_player_score,match_status,last_checked_utc
australian-open-2008-women-qf-justine-henin-maria-sharapova,Australian Open,2008,women,QF,Justine Henin,Maria Sharapova,youtube,8d10_SKHfFo,https://www.youtube.com/watch?v=8d10_SKHfFo,Maria Sharapova vs Justine Henin 2008 Australian Open QF Highlights,JOTennisVid,UCZxwC4M0YGrSyYaMvbArerg,820,48549,public_search_result,"""Justine Henin"" ""Maria Sharapova"" 2008 Australian Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2008-women-qf-justine-henin-maria-sharapova,Australian Open,2008,women,QF,Justine Henin,Maria Sharapova,youtube,8y_ieOAhHMs,https://www.youtube.com/watch?v=8y_ieOAhHMs,Sharapova vs Henin - Australian Open 2008  Highlights (HD),Alia Triki,,898.0,,public_search_result,ao_research_discoveries,highlight,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2008-women-qf-justine-henin-maria-sharapova,Australian Open,2008,women,QF,Justine Henin,Maria Sharapova,youtube,xmlp7uVOirg,https://www.youtube.com/watch?v=xmlp7uVOirg,Justine Henin Vs Maria Sharapova | 2008 Australian Open QF,Tennis Matches Highlights,UC3rLq8KJCE6pZXmW0oFQ_RQ,593,414,public_search_result,"""Justine Henin"" ""Maria Sharapova"" 2008 Australian Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2008-women-sf-ana-ivanovic-daniela-hantuchova,Australian Open,2008,women,SF,Ana Ivanovic,Daniela Hantuchova,youtube,EDiMrMiA_60,https://www.youtube.com/watch?v=EDiMrMiA_60,Ana Ivanovic v Daniela Hantuchova Full Match | Australian Open 2008 Semifinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,6191,45000,public_search_result,Australian Open - Search - full match | Classic Full Matches | Australian Open | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2008-women-sf-ana-ivanovic-daniela-hantuchova,Australian Open,2008,women,SF,Ana Ivanovic,Daniela Hantuchova,youtube,wEyROT-bEJc,https://www.youtube.com/watch?v=wEyROT-bEJc,Ana Ivanovic vs Daniela Hantuchova 2008 Australian Open SF Highlights,JOTennisVid,UCZxwC4M0YGrSyYaMvbArerg,989,38325,public_search_result,"""Ana Ivanovic"" ""Venus Williams"" 2008 Australian Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2008-women-sf-jelena-jankovic-maria-sharapova,Australian Open,2008,women,SF,Jelena Jankovic,Maria Sharapova,youtube,FS41lSwKuT0,https://www.youtube.com/watch?v=FS41lSwKuT0,Maria Sharapova vs Jelena Jankovic 2008 Australian Open SF Highlights,JOTennisVid,UCZxwC4M0YGrSyYaMvbArerg,701,4775,public_search_result,"""Jelena Jankovic"" ""Maria Sharapova"" 2008 Australian Open semifinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2008-women-sf-jelena-jankovic-maria-sharapova,Australian Open,2008,women,SF,Jelena Jankovic,Maria Sharapova,youtube,ZK3NaiuNipM,https://www.youtube.com/watch?v=ZK3NaiuNipM,Sharapova vs Jankovic Australian Open 2008 Highlights,PDWtennisvidz,,801.0,,public_search_result,ao_research_discoveries,highlight,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2008-women-sf-jelena-jankovic-maria-sharapova,Australian Open,2008,women,SF,Jelena Jankovic,Maria Sharapova,youtube,wh1UoeVF_dU,https://www.youtube.com/watch?v=wh1UoeVF_dU,Maria Sharapova(2008-Aust Op-SF) Vs Jelena Jankovic(Completo)(Tiojano64).avi,tiojano64,UCYCZs97gI_IGpiaI8-aaRcA,5282,15573,public_search_result,"""Jelena Jankovic"" ""Maria Sharapova"" 2008 Australian Open semifinal full match | ""Jelena Jankovic"" ""Serena Williams"" 2008 Australian Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2009-men-f-rafael-nadal-roger-federer,Australian Open,2009,men,F,Rafael Nadal,Roger Federer,youtube,BwLUgip8OSI,https://www.youtube.com/watch?v=BwLUgip8OSI,Rafael Nadal vs Roger Federer Full Match | Australian Open 2009 Final,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,18321,536000,public_search_result,Australian Open - Search - full match | Classic Full Matches | Australian Open | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2009-men-f-rafael-nadal-roger-federer,Australian Open,2009,men,F,Rafael Nadal,Roger Federer,youtube,VCqHiT5Do8s,https://www.youtube.com/watch?v=VCqHiT5Do8s,Rafael Nadal v Roger Federer Full Match | Australian Open 2009 Final,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,14274,177000,public_search_result,Australian Open - Search - full match | Classic Full Matches | Australian Open | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2009-men-f-rafael-nadal-roger-federer,Australian Open,2009,men,F,Rafael Nadal,Roger Federer,dailymotion,x1n5bp8,https://www.dailymotion.com/video/x1n5bp8,Australian Open 2009 FINAL - Roger Federer vs Rafael Nadal FULL MATCH,Great Courts by Horst Skoff,,17936,,public_search_result,"Manual non-YouTube web discovery, 2026-09-22",,False,True,1.000,1.000,candidate_full_match,2026-09-22T16:07:53+00:00
australian-open-2009-men-qf-andy-roddick-novak-djokovic,Australian Open,2009,men,QF,Andy Roddick,Novak Djokovic,youtube,F9r11mLCGiA,https://www.youtube.com/watch?v=F9r11mLCGiA,2009 Australian Open QF Roddick vs Djokovic DivX,Sports Honor,UCrWG7YtyGHMUB5KUaP0w97A,9454,6245,public_search_result,"""Andy Roddick"" ""Novak Djokovic"" 2009 Australian Open quarterfinal full match | ao_research_discoveries",candidate,False,False,1.000,1.000,candidate_full_match,2026-09-22T16:07:53+00:00
australian-open-2009-men-qf-andy-roddick-novak-djokovic,Australian Open,2009,men,QF,Andy Roddick,Novak Djokovic,youtube,JZsHi1biXuU,https://www.youtube.com/watch?v=JZsHi1biXuU,Andy Roddick vs Novak Djokovic 2009 Australian Open QF Highlights,JOTennisVid,UCZxwC4M0YGrSyYaMvbArerg,1146,70587,public_search_result,"""Andy Roddick"" ""Novak Djokovic"" 2009 Australian Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2009-men-qf-fernando-verdasco-jo-wilfried-tsonga,Australian Open,2009,men,QF,Fernando Verdasco,Jo-Wilfried Tsonga,youtube,4NNZXRLXmZY,https://www.youtube.com/watch?v=4NNZXRLXmZY,2009 Australian Open QF JW Tsonga vs F Verdasco ENG,Sports Honor,UCrWG7YtyGHMUB5KUaP0w97A,9370,1652,public_search_result,"""Fernando Verdasco"" ""Jo-Wilfried Tsonga"" 2009 Australian Open quarterfinal full match | ao_research_discoveries",candidate,False,False,1.000,1.000,candidate_full_match,2026-09-22T16:07:53+00:00
australian-open-2009-men-qf-gilles-simon-rafael-nadal,Australian Open,2009,men,QF,Gilles Simon,Rafael Nadal,youtube,jTk_YXLSAVs,https://www.youtube.com/watch?v=jTk_YXLSAVs,Rafael Nadal v Giles Simon Extended Highlights | Australian Open 2009 Quarterfinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,607,34671,public_search_result,"""Gilles Simon"" ""Rafael Nadal"" 2009 Australian Open quarterfinal full match | ao_research_discoveries",highlight,True,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2009-men-qf-juan-martin-del-potro-roger-federer,Australian Open,2009,men,QF,Juan Martin del Potro,Roger Federer,youtube,-9n7BuXY5JA,https://www.youtube.com/watch?v=-9n7BuXY5JA,Roger Federer vs Juan Martin Del Potro | Australian Open 2009 QF Highlights,peRFect tennis,UC0in0T7QBN0pxL5P8NEM0aQ,932,32990,public_search_result,"""Juan Martin del Potro"" ""Roger Federer"" 2009 Australian Open quarterfinal full match | ao_research_discoveries",highlight,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2009-men-qf-juan-martin-del-potro-roger-federer,Australian Open,2009,men,QF,Juan Martin del Potro,Roger Federer,youtube,O1V6R3xxI9w,https://www.youtube.com/watch?v=O1V6R3xxI9w,Australian Open 2009 - Quarterfinal - Roger Federer vs Juan Martin del Potro - Highlights,Tennis Highlights,UCpi7-EE6NIxDVsPymAiI3Sg,709,52195,public_search_result,"""Juan Martin del Potro"" ""Roger Federer"" 2009 Australian Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2009-men-sf-andy-roddick-roger-federer,Australian Open,2009,men,SF,Andy Roddick,Roger Federer,youtube,WLiysPYewnI,https://www.youtube.com/watch?v=WLiysPYewnI,Roger Federer vs Andy Roddick - Australian Open 2009 Semifinal: Highlights,Kunnu ,UCSdT75XqaQIv0WbTKoKbexA,1678,19070,public_search_result,"""Andy Roddick"" ""Roger Federer"" 2009 Australian Open semifinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2009-men-sf-andy-roddick-roger-federer,Australian Open,2009,men,SF,Andy Roddick,Roger Federer,youtube,mr1GHvOY4y4,https://www.youtube.com/watch?v=mr1GHvOY4y4,Federer vs Roddick - Australian Open 2009 SF Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,7628,1667,public_search_result,"""Andy Roddick"" ""Roger Federer"" 2009 Australian Open semifinal full match | ao_research_discoveries",candidate,False,True,1.000,1.000,candidate_full_match,2026-09-22T16:07:53+00:00
australian-open-2009-men-sf-andy-roddick-roger-federer,Australian Open,2009,men,SF,Andy Roddick,Roger Federer,youtube,o4Bz1JajuBA,https://www.youtube.com/watch?v=o4Bz1JajuBA,Roger Federer v Andy Roddick Condensed Match | Australian Open 2009 Semifinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,2557,27489,public_search_result,"""Andy Roddick"" ""Roger Federer"" 2009 Australian Open semifinal full match",,True,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2009-men-sf-andy-roddick-roger-federer,Australian Open,2009,men,SF,Andy Roddick,Roger Federer,youtube,tRI2YShVyVU,https://www.youtube.com/watch?v=tRI2YShVyVU,Roger Federer V Andy Roddick - Australian Open 2009 SF,Luis Jaramillo,UCB_xbcguGJGTuj_dB6Wucew,1221,9815,public_search_result,"""Juan Martin del Potro"" ""Roger Federer"" 2009 Australian Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2009-men-sf-fernando-verdasco-rafael-nadal,Australian Open,2009,men,SF,Fernando Verdasco,Rafael Nadal,youtube,1tdcwgfNZA0,https://www.youtube.com/watch?v=1tdcwgfNZA0,Rafael Nadal v Fernando Verdasco Extended Highlights | Australian Open 2009 Semifinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,754,298813,public_search_result,"""Fernando Verdasco"" ""Rafael Nadal"" 2009 Australian Open semifinal full match",,True,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2009-men-sf-fernando-verdasco-rafael-nadal,Australian Open,2009,men,SF,Fernando Verdasco,Rafael Nadal,youtube,7JQCUZ7wH_8,https://www.youtube.com/watch?v=7JQCUZ7wH_8,Rafael Nadal v Fernando Verdasco - Australian Open 2009 Semifinal | AO Classics,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,1521,341429,public_search_result,"""Fernando Verdasco"" ""Rafael Nadal"" 2009 Australian Open semifinal full match",,True,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2009-men-sf-fernando-verdasco-rafael-nadal,Australian Open,2009,men,SF,Fernando Verdasco,Rafael Nadal,youtube,TqGOH8qHqkU,https://www.youtube.com/watch?v=TqGOH8qHqkU,Rafael Nadal vs Fernando Verdasco - Australian Open 2009 Semifinal: Highlights,Kunnu ,UCSdT75XqaQIv0WbTKoKbexA,3186,12996,public_search_result,"""Fernando Verdasco"" ""Rafael Nadal"" 2009 Australian Open semifinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2009-men-sf-fernando-verdasco-rafael-nadal,Australian Open,2009,men,SF,Fernando Verdasco,Rafael Nadal,youtube,Z8-AgZ6w1fE,https://www.youtube.com/watch?v=Z8-AgZ6w1fE,Rafael Nadal vs Fernando Verdasco in a five-set thriller! | Australian Open 2009 Semifinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,20824,199000,public_search_result,"""Fernando Verdasco"" ""Novak Djokovic"" 2009 US Open quarterfinal full match | ""Fernando Verdasco"" ""Rafael Nadal"" 2009 Australian Open semifinal full match | ""Fernando Verdasco"" ""Rafael Nadal"" 2010 US Open quarterfinal full match | Classic Full Matches | Australian Open | ao_research_discoveries",candidate,True,False,1.000,1.000,candidate_full_match,2026-09-22T16:07:53+00:00
australian-open-2009-men-sf-fernando-verdasco-rafael-nadal,Australian Open,2009,men,SF,Fernando Verdasco,Rafael Nadal,youtube,n46fwzENCpc,https://www.youtube.com/watch?v=n46fwzENCpc,Rafael Nadal   Fernando Verdasco Australian Open 2009 SF,Bogdan,UCwN6FSPVc_s-ZmpE0cp7_zA,17012,5892,public_search_result,"""Fernando Verdasco"" ""Rafael Nadal"" 2009 Australian Open semifinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2009-women-f-dinara-safina-serena-williams,Australian Open,2009,women,F,Dinara Safina,Serena Williams,youtube,Oylu4S9RX1s,https://www.youtube.com/watch?v=Oylu4S9RX1s,2009 Australian Open Women's Final: Serena Williams vs Dinara Safina | Full Match,Smashs Recaps,UC-jc5pHBvCxwvSZCkm9Zm-A,4023,11977,public_search_result,"""Dinara Safina"" ""Serena Williams"" 2009 Australian Open final full match | ao_research_discoveries",candidate,False,True,1.000,1.000,candidate_full_match,2026-09-22T16:07:53+00:00
australian-open-2009-women-f-dinara-safina-serena-williams,Australian Open,2009,women,F,Dinara Safina,Serena Williams,youtube,QFFgFcvhjIE,https://www.youtube.com/watch?v=QFFgFcvhjIE,Serena Williams vs Dinara Safina 2009 Australian Open Final Highlights,JOTennisVid,UCZxwC4M0YGrSyYaMvbArerg,563,85909,public_search_result,"""Dinara Safina"" ""Serena Williams"" 2009 Australian Open final full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2009-women-f-dinara-safina-serena-williams,Australian Open,2009,women,F,Dinara Safina,Serena Williams,youtube,euobnJsxWjs,https://www.youtube.com/watch?v=euobnJsxWjs,2009 Australian Open Final - Serena Williams vs Dinara Safina Full Match,Serena Williams Matches 16,UCkoPa8Nyr99nW9JKxFF9bVg,4423,11361,public_search_result,"""Dinara Safina"" ""Serena Williams"" 2009 Australian Open final full match | ao_research_discoveries",candidate,False,True,1.000,1.000,candidate_full_match,2026-09-22T16:07:53+00:00
australian-open-2009-women-qf-carla-suarez-navarro-elena-dementieva,Australian Open,2009,women,QF,Carla Suarez Navarro,Elena Dementieva,youtube,fvDptMtfRZk,https://www.youtube.com/watch?v=fvDptMtfRZk,Elena Dementieva v. Carla Suarez Navarro 2009 AO QF highlights,Chris CZE,UCEeFBqfoJQQ-uk4r25AZWtA,1234,2163,public_search_result,"""Carla Suarez Navarro"" ""Elena Dementieva"" 2009 Australian Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2009-women-qf-dinara-safina-jelena-dokic,Australian Open,2009,women,QF,Dinara Safina,Jelena Dokic,youtube,Qkp2X4_EUj0,https://www.youtube.com/watch?v=Qkp2X4_EUj0,Dinara Safina v Jelena Dokic Full Match | Australian Open 2009 quarterfinal,Tennis Australia,UCgUrLyvzsRqgGSmTBbxL84A,7202,1381,public_search_result,"""Dinara Safina"" ""Jelena Dokic"" 2009 Australian Open quarterfinal full match | ao_research_discoveries",candidate,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2009-women-qf-dinara-safina-jelena-dokic,Australian Open,2009,women,QF,Dinara Safina,Jelena Dokic,youtube,lFgVORRcbu4,https://www.youtube.com/watch?v=lFgVORRcbu4,Dinara Safina vs Jelena Dokic 2009 Australian Open QF Highlights,JOTennisVid,UCZxwC4M0YGrSyYaMvbArerg,892,6192,public_search_result,"""Dinara Safina"" ""Jelena Dokic"" 2009 Australian Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2009-women-qf-marion-bartoli-vera-zvonareva,Australian Open,2009,women,QF,Marion Bartoli,Vera Zvonareva,youtube,5ul4a3ADM6c,https://www.youtube.com/watch?v=5ul4a3ADM6c,Vera Zvonareva vs Marion Bartoli Australian Open 2009 (full match),Women's Tennis Collection,UCUuV1VUbZgOs28QVxb-WRLA,4522,4003,public_search_result,"""Marion Bartoli"" ""Vera Zvonareva"" 2009 Australian Open quarterfinal full match | ao_research_discoveries",candidate,False,True,1.000,1.000,candidate_full_match,2026-09-22T16:07:53+00:00
australian-open-2009-women-qf-serena-williams-svetlana-kuznetsova,Australian Open,2009,women,QF,Serena Williams,Svetlana Kuznetsova,youtube,pazrt0C4mYs,https://www.youtube.com/watch?v=pazrt0C4mYs,Svetlana Kuznetsova v Serena Williams Full Match | Australian Open 2009 Quarterfinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,5860,16000,public_search_result,Classic Full Matches | Australian Open | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2009-women-sf-dinara-safina-vera-zvonareva,Australian Open,2009,women,SF,Dinara Safina,Vera Zvonareva,youtube,YcPXCDeVdZ8,https://www.youtube.com/watch?v=YcPXCDeVdZ8,2009 Australian Open SF D Safina vs V Zvonareva,Sports Honor,UCrWG7YtyGHMUB5KUaP0w97A,7363,2126,public_search_result,"""Dinara Safina"" ""Vera Zvonareva"" 2009 Australian Open semifinal full match | ""Marion Bartoli"" ""Vera Zvonareva"" 2009 Australian Open quarterfinal full match | ao_research_discoveries",candidate,False,False,1.000,1.000,candidate_full_match,2026-09-22T16:07:53+00:00
australian-open-2009-women-sf-elena-dementieva-serena-williams,Australian Open,2009,women,SF,Elena Dementieva,Serena Williams,youtube,4QbifMXEgrM,https://www.youtube.com/watch?v=4QbifMXEgrM,2009 Australian Open Semifinal - Serena Williams vs Elena Dementieva Full Match,Serena Williams Matches 16,UCkoPa8Nyr99nW9JKxFF9bVg,7357,1228,public_search_result,"""Elena Dementieva"" ""Serena Williams"" 2009 Australian Open semifinal full match | ao_research_discoveries",candidate,False,True,1.000,1.000,candidate_full_match,2026-09-22T16:07:53+00:00
australian-open-2009-women-sf-elena-dementieva-serena-williams,Australian Open,2009,women,SF,Elena Dementieva,Serena Williams,youtube,84EvGTtBV4U,https://www.youtube.com/watch?v=84EvGTtBV4U,Serena Williams vs Elena Dementieva 2009 Australian Open SF Highlights,JOTennisVid,UCZxwC4M0YGrSyYaMvbArerg,745,19847,public_search_result,"""Elena Dementieva"" ""Serena Williams"" 2009 Australian Open semifinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2009-women-sf-elena-dementieva-serena-williams,Australian Open,2009,women,SF,Elena Dementieva,Serena Williams,youtube,Upafy25yECM,https://www.youtube.com/watch?v=Upafy25yECM,Serena Williams vs Dementieva 2009 Australian Open Semifinal Full Match,Serena Williams Matches 16,UCkoPa8Nyr99nW9JKxFF9bVg,4443,979,public_search_result,"""Elena Dementieva"" ""Serena Williams"" 2009 Australian Open semifinal full match | ao_research_discoveries",candidate,False,True,1.000,1.000,candidate_full_match,2026-09-22T16:07:53+00:00
australian-open-2010-men-f-andy-murray-roger-federer,Australian Open,2010,men,F,Andy Murray,Roger Federer,youtube,O_2APsA8qqs,https://www.youtube.com/watch?v=O_2APsA8qqs,Roger Federer v Andy Murray Full Match | Australian Open 2010 Final,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,8786,450000,public_search_result,Australian Open - Search - full match | Classic Full Matches | Australian Open | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2010-men-qf-andy-murray-rafael-nadal,Australian Open,2010,men,QF,Andy Murray,Rafael Nadal,youtube,IeVUBk2nnqA,https://www.youtube.com/watch?v=IeVUBk2nnqA,Andy Murray Vs  Rafael Nadal   QF Australian Open 2010 HD,Bogdan,UCwN6FSPVc_s-ZmpE0cp7_zA,1109,56332,public_search_result,"""Andy Murray"" ""Rafael Nadal"" 2010 Australian Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2010-men-qf-andy-murray-rafael-nadal,Australian Open,2010,men,QF,Andy Murray,Rafael Nadal,youtube,kYcKmT2GG1k,https://www.youtube.com/watch?v=kYcKmT2GG1k,2010 Australian Open: Men's Quarter Final -  Andy Murray VS Rafael Nadal (Incomplete),Sportscaster91,UCijOl3jFDnm-VIxra3W4u8Q,1820,459,public_search_result,"""Andy Murray"" ""Rafael Nadal"" 2010 Australian Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2010-men-qf-andy-murray-rafael-nadal,Australian Open,2010,men,QF,Andy Murray,Rafael Nadal,youtube,lVVhEc6dQs8,https://www.youtube.com/watch?v=lVVhEc6dQs8,Murray vs Nadal - Australian Open 2010 QF Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,8045,9979,public_search_result,"""Andy Murray"" ""Rafael Nadal"" 2010 Australian Open quarterfinal full match | ao_research_discoveries",candidate,False,True,1.000,1.000,candidate_full_match,2026-09-22T16:07:53+00:00
australian-open-2010-men-qf-andy-roddick-marin-cilic,Australian Open,2010,men,QF,Andy Roddick,Marin Cilic,youtube,CytUajZU0wI,https://www.youtube.com/watch?v=CytUajZU0wI,Marin Cilic vs Andy Roddick (Australian Open QF 2010) part 1,anita apartmani,UC3JjoZok-s5tQOWgr_dS_Nw,881,7303,public_search_result,"""Andy Roddick"" ""Marin Cilic"" 2010 Australian Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2010-men-qf-andy-roddick-marin-cilic,Australian Open,2010,men,QF,Andy Roddick,Marin Cilic,youtube,RGUE27CHTBo,https://www.youtube.com/watch?v=RGUE27CHTBo,Marin Cilic vs Andy Roddick (Australian Open QF 2010) part 2,anita apartmani,UC3JjoZok-s5tQOWgr_dS_Nw,606,5524,public_search_result,"""Andy Roddick"" ""Marin Cilic"" 2010 Australian Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2010-men-qf-andy-roddick-marin-cilic,Australian Open,2010,men,QF,Andy Roddick,Marin Cilic,youtube,bJ1HY6HJTjw,https://www.youtube.com/watch?v=bJ1HY6HJTjw,Cilic vs Roddick - Australian Open 2010 Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,12649,3000,public_search_result,"""Andy Roddick"" ""Marin Cilic"" 2010 Australian Open quarterfinal full match | ao_research_discoveries",candidate,False,True,1.000,1.000,candidate_full_match,2026-09-22T16:07:53+00:00
australian-open-2010-men-qf-jo-wilfried-tsonga-novak-djokovic,Australian Open,2010,men,QF,Jo-Wilfried Tsonga,Novak Djokovic,youtube,eZzFlI1dhrE,https://www.youtube.com/watch?v=eZzFlI1dhrE,Novak Djokovic v Jo Wilfred Tsonga Full Match | Australian Open 2010 Quarterfinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,11857,10000,public_search_result,Australian Open - Search - full match | Classic Full Matches | Australian Open | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2010-men-qf-nikolay-davydenko-roger-federer,Australian Open,2010,men,QF,Nikolay Davydenko,Roger Federer,youtube,2s1VY7lA78k,https://www.youtube.com/watch?v=2s1VY7lA78k,[HL] Roger Federer vs. Nikolay Davydenko 2010 Australian Open [QF],swissmaestro45,UCHgNl1zYt_CKRP4nQ9shwdQ,659,329732,public_search_result,"""Nikolay Davydenko"" ""Roger Federer"" 2010 Australian Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2010-men-qf-nikolay-davydenko-roger-federer,Australian Open,2010,men,QF,Nikolay Davydenko,Roger Federer,youtube,NGV3zrs9yvc,https://www.youtube.com/watch?v=NGV3zrs9yvc,🇷🇺Davidenko vs 🇨🇭Federer (Australian Open 2010) quarterfinal,Voo de Mar,UC8dPUIaVEAqwsOPPk6hJVtQ,10266,9004,public_search_result,"""Nikolay Davydenko"" ""Roger Federer"" 2010 Australian Open quarterfinal full match | ao_research_discoveries",candidate,False,False,1.000,1.000,candidate_full_match,2026-09-22T16:07:53+00:00
australian-open-2010-men-sf-andy-murray-marin-cilic,Australian Open,2010,men,SF,Andy Murray,Marin Cilic,youtube,pYgn-XA_IN4,https://www.youtube.com/watch?v=pYgn-XA_IN4,Marin Cilic v Andy Murray Full Match | Australian Open 2010 Semifinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,9152,10000,public_search_result,Classic Full Matches | Australian Open | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2010-men-sf-jo-wilfried-tsonga-roger-federer,Australian Open,2010,men,SF,Jo-Wilfried Tsonga,Roger Federer,youtube,IMsO4Qz6-PM,https://www.youtube.com/watch?v=IMsO4Qz6-PM,Roger Federer vs Jo-Wilfried Tsonga - Australian Open 2010 Semifinal: Highlights,Kunnu ,UCSdT75XqaQIv0WbTKoKbexA,1139,11185,public_search_result,"""Jo-Wilfried Tsonga"" ""Roger Federer"" 2010 Australian Open semifinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2010-men-sf-jo-wilfried-tsonga-roger-federer,Australian Open,2010,men,SF,Jo-Wilfried Tsonga,Roger Federer,youtube,UzEGwL_rr9E,https://www.youtube.com/watch?v=UzEGwL_rr9E,Federer vs Tsonga | 2010 Australian Open SF | Condensed,7ennis Coverage,UCON_cpoe8kYY91BgY_XalfA,2215,26542,public_search_result,"""Jo-Wilfried Tsonga"" ""Roger Federer"" 2010 Australian Open semifinal full match | ao_research_discoveries",highlight,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2010-women-f-justine-henin-serena-williams,Australian Open,2010,women,F,Justine Henin,Serena Williams,youtube,cSzY0TpBsGk,https://www.youtube.com/watch?v=cSzY0TpBsGk,Serena Williams v Justine Henin Full Match | Australian Open 2010 Final,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,6610,140000,public_search_result,Australian Open - Search - full match | Classic Full Matches | Australian Open | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2010-women-f-justine-henin-serena-williams,Australian Open,2010,women,F,Justine Henin,Serena Williams,youtube,w5zv6cGburg,https://www.youtube.com/watch?v=w5zv6cGburg,"Serena Williams v Justine Henin, Australian Open 2010 Final",In The Beginning Was The Word,UCESeMhwEb1DDGlUwOrUGEVw,601,6141,public_search_result,"""Na Li"" ""Serena Williams"" 2010 Australian Open semifinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
